날짜,제목,언론사,URL
2025.05.02 18:02,"우리금융, 보험사 인수로 순익 10% 증가…방카·자산운용 등 시너지 기...",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481224&office_id=011&code=105560&page=8&sm=
2025.05.02 17:28,"‘유심 해킹’ SKT, 기관·외국인 ‘팔자’ 행렬에 주가 내리막",주간동아,https://finance.naver.com/item/news_read.naver?article_id=0000036268&office_id=037&code=105560&page=8&sm=
2025.05.02 17:16,"""관세 협상 기대감""…코스피 강보합 마감[마감 시황]",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013220873&office_id=003&code=105560&page=8&sm=
2025.05.02 17:03,"연휴 앞둔 코스피·코스닥, 상승 마감… SK하이닉스 4.79%↑",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074861&office_id=417&code=105560&page=9&sm=
2025.05.02 16:46,"코스피, 미-중 협상 재개에도 연휴 전 관망세... 3p '↑' 강보합...",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002358307&office_id=123&code=105560&page=9&sm=
2025.05.02 16:35,[SKT 유심 해킹 대란 Q&A] 금융사고 위험 막을 수 있을까,여성신문,https://finance.naver.com/item/news_read.naver?article_id=0000125384&office_id=310&code=105560&page=9&sm=
2025.05.02 16:24,"코스피, 4일 휴장 앞두고 강보합 마감…환율 1400원대 '뚝'",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387174&office_id=629&code=105560&page=9&sm=
2025.05.02 16:20,"[시황] 연휴 앞둔 코스피, 관망세 속 강보합…2550선 마무리",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952291&office_id=119&code=105560&page=9&sm=
2025.05.02 16:11,우리금융 '한솥밥' 동양·ABL생명…계열 시너지로 5위 정조준,비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035846&office_id=648&code=105560&page=9&sm=
2025.05.02 16:10,"연휴 앞둔 증시, 관망세…이재명 울고, 한덕수 웃었다[시황종합]",뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008228883&office_id=421&code=105560&page=9&sm=
2025.05.02 16:08,"황금연휴 앞둔 韓증시, 호실적·관세 협상 진전에 동반 상승",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005587390&office_id=277&code=105560&page=9&sm=
2025.05.02 16:03,"우리금융, 동양·ABL생명 자회사 편입 승인…조직통합은 과제",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189209&office_id=008&code=105560&page=9&sm=
2025.05.02 15:57,"우리금융, 동양생명 최종 인수…임종룡호 비은행 포트폴리오 완성",블로터,https://finance.naver.com/item/news_read.naver?article_id=0000066850&office_id=293&code=105560&page=9&sm=
2025.05.02 15:51,코스피·코스닥 강보합권 마감…미중 협상 기대감↑,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006004016&office_id=018&code=105560&page=10&sm=
2025.05.02 15:48,"코스피, 2550선에서 마감…원·달러 환율 1400원대 중반으로",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127003&office_id=015&code=105560&page=10&sm=
2025.05.02 15:33,대출 않고 이익 나눈다…소상공인 투자증권 유통 플랫폼 나와,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481144&office_id=011&code=105560&page=10&sm=
2025.05.02 15:29,"“돈 털릴까봐 걱정됩니다”...SKT 유심 해킹사태, 은행까지 번진다",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486367&office_id=009&code=105560&page=10&sm=
2025.05.02 13:53,KB국민은행 인도네시아 법인 1분기도 흑자 거뒀다..연결 순이익 352...,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005344740&office_id=014&code=105560&page=10&sm=
2025.05.02 11:14,"코스피, 2550선 되찾아…SKT 신규가입 중단에 알뜰폰株 '급등'",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005126879&office_id=015&code=105560&page=10&sm=
2025.05.02 10:49,"[퇴직연금 유치전]④ 우리은행 펀드·ETF 상품 라인업 확대...""신규...",블로터,https://finance.naver.com/item/news_read.naver?article_id=0000066833&office_id=293&code=105560&page=10&sm=
2025.05.02 10:29,[시황] 정국 불안에 투심 위축…코스피 2550대 약보합 출발,데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952106&office_id=119&code=105560&page=10&sm=
2025.05.02 10:28,"""나스닥 살아나는데""…코스피는 2550대 약보합",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013219572&office_id=003&code=105560&page=10&sm=
2025.05.02 10:14,"등락 반복 코스피, 0.04% 상승세… SK하이닉스 1.86% 올라",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074708&office_id=417&code=105560&page=10&sm=
