날짜,제목,언론사,URL
2025.05.07 11:25,"우리은행 “바르샤바점, 우크라 재건 지원”",헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467510&office_id=016&code=005930&page=8&sm=
2025.05.07 11:25,"삼성전자, '오픈 올웨이즈 윈스' 다큐멘터리 웨비 어워드 최고상",전자신문,https://finance.naver.com/item/news_read.naver?article_id=0003309901&office_id=030&code=005930&page=8&sm=
2025.05.07 11:25,"코스피, 장중 2,560대 제한적 상승…코스닥 낙폭 축소",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015372778&office_id=001&code=005930&page=8&sm=
2025.05.07 11:23,"신한투자증권, 삼성전자 투자하는 공모 ELB 3571호 모집",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005488077&office_id=009&code=005930&page=8&sm=
2025.05.07 11:22,"코스피, 미중 협상 소식에 2570선 제한적 상승…코스닥은 하락",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128348&office_id=015&code=005930&page=8&sm=
2025.05.07 11:22,"갤럭시가 부러웠나…애플, 연중 내내 신제품 ‘승부수’",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005488075&office_id=009&code=005930&page=8&sm=
2025.05.07 11:17,단일층 메타격자로 가벼워진 AR 글라스 개발,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345889&office_id=014&code=005930&page=8&sm=
2025.05.07 10:52,"쿠팡, 삼성전자 이어 '일자리 창출' 2위…직고용 8.4만명 ""지역·청...",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013225888&office_id=003&code=005930&page=9&sm=
2025.05.07 10:38,"에이텀, HD현대중공업 협력사 디에스티 인수…조선·방산 시장 공략",동아일보,https://finance.naver.com/item/news_read.naver?article_id=0003633316&office_id=020&code=005930&page=9&sm=
2025.05.07 10:26,'FOMC 경계감' 코스피 2570선 횡보..코스닥 하락 [fn오전시황...,파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345834&office_id=014&code=005930&page=9&sm=
2025.05.07 10:17,"[시황] 코스피, FOMC·의약품 관세 경계감에 관망세…코스닥 약보합",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002953100&office_id=119&code=005930&page=9&sm=
2025.05.07 10:17,"삼성 반도체 평택캠퍼스 ‘풀가동’ 한다, 파격 조건으로 분양중인 평.....",헤럴드경제,https://finance.naver.com/item/news_read.naver?article_id=0002467400&office_id=016&code=005930&page=9&sm=
2025.05.07 10:15,"'미중 협상 기대감' 코스피, 장중 2580선 돌파…외인·기관 유입",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013225732&office_id=003&code=005930&page=9&sm=
2025.05.07 10:07,"코스피, 소폭 상승 출발…FOMC·트럼프 관세 변수에 상단 제한",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000077501&office_id=243&code=005930&page=9&sm=
2025.05.07 09:57,"[e종목돋보기] 위드텍, SK·삼성·마이크론 3사에 HBM 수율 핵심 ...",이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006006678&office_id=018&code=005930&page=9&sm=
2025.05.07 09:50,"코스피, 미중 무역협상 진행 소식에 상승 출발…환율은 1380원 개장",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387607&office_id=629&code=005930&page=9&sm=
2025.05.07 09:45,[서울데이터랩]개장 직후 인기 검색 종목 20選,서울신문,https://finance.naver.com/item/news_read.naver?article_id=0003539272&office_id=081&code=005930&page=9&sm=
2025.05.07 09:44,"코스피, '미중 협상 개시' 소식에 상승 출발[개장시황]",뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008234103&office_id=421&code=005930&page=10&sm=
2025.05.07 09:42,[이 시각 시황] 올해 日 항공 노선 승객 900만명 '역대 최대',SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438993&office_id=374&code=005930&page=10&sm=
2025.05.07 09:40,'탭 하면 이체' 삼성 월렛 美 출시…비자·마스터카드 협력,디지털데일리,https://finance.naver.com/item/news_read.naver?article_id=0002195965&office_id=138&code=005930&page=10&sm=
2025.05.07 09:32,G마켓·옥션 “전국민 쇼핑 대축제 ‘빅스마일데이’ 13일까지 진행”,세계일보,https://finance.naver.com/item/news_read.naver?article_id=0004033366&office_id=022&code=005930&page=10&sm=
2025.05.07 09:30,"코스피, 2560선 강보합권 등락…환율 6개월만에 1380원선 [영상]",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005128272&office_id=015&code=005930&page=10&sm=
2025.05.07 09:23,"삼성운용, 미국 S&P500 ETF 유보 배당금 15분기 나눠 지급",비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035901&office_id=648&code=005930&page=10&sm=
2025.05.07 09:21,"코스피, 미중 무역협상·FOMC 대기…정치주 `나홀로` 강세 지속",디지털타임스,https://finance.naver.com/item/news_read.naver?article_id=0002952721&office_id=029&code=005930&page=10&sm=
2025.05.07 09:20,연휴 끝나고 기지개 켠 코스피…항공·조선·방산 테마 '활짝',머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005190206&office_id=008&code=005930&page=10&sm=
2025.05.07 09:20,금융인증서 등 담긴 ‘디지털신분증’… 갑작스러운 문자 먹통땐 해킹...,문화일보,https://finance.naver.com/item/news_read.naver?article_id=0002707673&office_id=021&code=005930&page=10&sm=
2025.05.07 09:16,"연휴 끝난 코스피, 미중 무역협상 기대감에 2570선 출발",조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074940&office_id=366&code=005930&page=10&sm=
