날짜,제목,언론사,URL
2025.05.06 06:05,과열 경쟁에 정치권 압력까지…‘비운의 KDDX’ 어디로,한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000090372&office_id=050&code=329180&page=6&sm=
2025.05.06 06:01,[격변의 방산]⑤ ‘수출 4강’ 노리는 韓… 해양으로 영역 확장,조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074764&office_id=366&code=329180&page=6&sm=
2025.05.06 00:17,‘진격의 K방산’ 1분기 매출 첫 8조원 돌파…수주 잔고만 100조원,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438838&office_id=025&code=329180&page=6&sm=
2025.05.05 18:22,"진격의 조선·전기… HD현대그룹, EBITDA 5兆 시대 연다",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345260&office_id=014&code=329180&page=7&sm=
2025.05.05 18:02,"""정치·지정학 리스크 제로"" 동남아 'K방산 전성시대' [여기는 동남아...",파이낸셜뉴스,https://finance.naver.com/item/news_read.naver?article_id=0005345230&office_id=014&code=329180&page=7&sm=
2025.05.05 16:58,진격의 K방산 1분기 매출 첫 8조원 돌파…수주 잔고는 100조원,중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438782&office_id=025&code=329180&page=7&sm=
2025.05.05 14:01,"K-조선, 컨선 발주 문의 6배 증가…2027년 영업이익 8조 정조준",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481684&office_id=011&code=329180&page=7&sm=
2025.05.05 11:05,1분기 실적 낸 코스피 상장사 셋 중 하나 '어닝 서프라이즈',SBS Biz,https://finance.naver.com/item/news_read.naver?article_id=0000438824&office_id=374&code=329180&page=7&sm=
2025.05.05 10:44,"“중국은 안돼, 한국만 가능”...미국 장관까지 나서서 구애하는 K조선...",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005487159&office_id=009&code=329180&page=7&sm=
2025.05.05 10:06,"'美 51번째 주' 도발에 反트럼프 정서 확산한 캐나다, K방산 집중 ...",한경비즈니스,https://finance.naver.com/item/news_read.naver?article_id=0000090342&office_id=050&code=329180&page=7&sm=
2025.05.05 06:30,관세 협상 1순위 된 조선업에 트럼프는 왜 꽂혔나,시사저널,https://finance.naver.com/item/news_read.naver?article_id=0000102705&office_id=586&code=329180&page=7&sm=
2025.05.05 06:01,[격변의 방산]④ 데이터 분석해 전략 수립… 전장 판도 바꾼 AI,조선비즈,https://finance.naver.com/item/news_read.naver?article_id=0001074686&office_id=366&code=329180&page=7&sm=
2025.05.04 22:25,"‘트럼프 효과’로 기회 맞은 K조선, 미국 현지화·인력난 등 숙제",부산일보,https://finance.naver.com/item/news_read.naver?article_id=0001324227&office_id=082&code=329180&page=7&sm=
2025.05.04 21:01,美 해군 장관이 반한 K조선...울산·거제서 “GOOD”,매경이코노미,https://finance.naver.com/item/news_read.naver?article_id=0000096918&office_id=024&code=329180&page=8&sm=
2025.05.04 20:39,"낙후된 미국 조선업…K-조선, 기대 반 우려 반",연합뉴스TV,https://finance.naver.com/item/news_read.naver?article_id=0000737453&office_id=422&code=329180&page=8&sm=
2025.05.04 17:15,"투자 고수들, 조선·방산주 집중 매수",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127466&office_id=015&code=329180&page=8&sm=
2025.05.04 17:03,"조선·방산株, 증권사 목표주가 급등…한화오션 102%↑",이코노미스트,https://finance.naver.com/item/news_read.naver?article_id=0000077428&office_id=243&code=329180&page=8&sm=
2025.05.04 15:11,“믿을 곳은 韓 뿐”…K-조선에 눈독 들이는 미국,서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481557&office_id=011&code=329180&page=8&sm=
2025.05.04 12:03,"""이참에 효율 높이자""…스마트 조선소도 '활짝'[미국발 조선 호황③]",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013222415&office_id=003&code=329180&page=8&sm=
2025.05.04 12:01,美 해군 MRO 수주…잠수함까지 확대될까[미국발 조선 호황②],뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013222413&office_id=003&code=329180&page=8&sm=
2025.05.04 08:00,"4월 춘궁기 지난 韓시장···'코스닥'·'성장주' ""눈에 띄네""",머니투데이,https://finance.naver.com/item/news_read.naver?article_id=0005189527&office_id=008&code=329180&page=8&sm=
2025.05.04 06:01,"미래 해전 '게임체인저'…K-조선, 전투용 무인수상정 개발 박차",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481470&office_id=011&code=329180&page=8&sm=
2025.05.04 00:01,[비즈토크<상>] 美 해군성 장관 나란히 맞은 HD현대·한화...대미 ...,더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387301&office_id=629&code=329180&page=8&sm=
2025.05.03 16:16,[한전 소식] 미래세대와 외국인도 함께하는 ‘안전한국훈련 시범훈련...,부산일보,https://finance.naver.com/item/news_read.naver?article_id=0001324178&office_id=082&code=329180&page=9&sm=
2025.05.03 15:00,'믿을맨'은 조선…삼성重·HD한조 연이은 수주 낭보,비즈워치,https://finance.naver.com/item/news_read.naver?article_id=0000035863&office_id=648&code=329180&page=9&sm=
2025.05.03 14:02,"잘나가는 HD현대중 특수선사업부, 탐내던 회사가 있었다는데[이충희의.....",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481384&office_id=011&code=329180&page=9&sm=
2025.05.03 11:25,"'조선업 제왕' HD현대, 1분기에 사상 최대 실적 작성",서울경제,https://finance.naver.com/item/news_read.naver?article_id=0004481354&office_id=011&code=329180&page=9&sm=
2025.05.03 07:00,"[재계-in] 트럼프 주니어와 만찬한 정용진, 美 해군성 장관 만난 정...",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952386&office_id=119&code=329180&page=9&sm=
2025.05.02 21:02,"“최악의 상황은 지났다”…장밋빛 전망 내놓는 증권사들, 매수 리포...",매일경제,https://finance.naver.com/item/news_read.naver?article_id=0005486595&office_id=009&code=329180&page=9&sm=
2025.05.02 17:28,"‘유심 해킹’ SKT, 기관·외국인 ‘팔자’ 행렬에 주가 내리막",주간동아,https://finance.naver.com/item/news_read.naver?article_id=0000036268&office_id=037&code=329180&page=9&sm=
2025.05.02 17:16,"""관세 협상 기대감""…코스피 강보합 마감[마감 시황]",뉴시스,https://finance.naver.com/item/news_read.naver?article_id=0013220873&office_id=003&code=329180&page=9&sm=
2025.05.02 17:03,"연휴 앞둔 코스피·코스닥, 상승 마감… SK하이닉스 4.79%↑",머니S,https://finance.naver.com/item/news_read.naver?article_id=0001074861&office_id=417&code=329180&page=9&sm=
2025.05.02 16:46,"코스피, 미-중 협상 재개에도 연휴 전 관망세... 3p '↑' 강보합...",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002358307&office_id=123&code=329180&page=9&sm=
2025.05.02 16:24,"코스피, 4일 휴장 앞두고 강보합 마감…환율 1400원대 '뚝'",더팩트,https://finance.naver.com/item/news_read.naver?article_id=0000387174&office_id=629&code=329180&page=10&sm=
2025.05.02 16:20,"[시황] 연휴 앞둔 코스피, 관망세 속 강보합…2550선 마무리",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952291&office_id=119&code=329180&page=10&sm=
2025.05.02 16:19,"""딸 등하원 맞춰 출퇴근 조정해요”...유연근무제 가속하는 대기업",중앙일보,https://finance.naver.com/item/news_read.naver?article_id=0003438409&office_id=025&code=329180&page=10&sm=
2025.05.02 16:10,"연휴 앞둔 증시, 관망세…이재명 울고, 한덕수 웃었다[시황종합]",뉴스1,https://finance.naver.com/item/news_read.naver?article_id=0008228883&office_id=421&code=329180&page=10&sm=
2025.05.02 16:08,"황금연휴 앞둔 韓증시, 호실적·관세 협상 진전에 동반 상승",아시아경제,https://finance.naver.com/item/news_read.naver?article_id=0005587390&office_id=277&code=329180&page=10&sm=
2025.05.02 15:58,"코스피 연휴 앞두고 상승세 제한 2,550대 마감…코스닥 강세(종합)",연합뉴스,https://finance.naver.com/item/news_read.naver?article_id=0015366719&office_id=001&code=329180&page=10&sm=
2025.05.02 15:48,"코스피, 2550선에서 마감…원·달러 환율 1400원대 중반으로",한국경제,https://finance.naver.com/item/news_read.naver?article_id=0005127003&office_id=015&code=329180&page=10&sm=
2025.05.02 14:15,코스피·코스닥 강보합권서 등락…기관 ‘사자’ 계속,이데일리,https://finance.naver.com/item/news_read.naver?article_id=0006003946&office_id=018&code=329180&page=10&sm=
2025.05.02 12:16,"美 해군성 장관, HD현대重·한화오션 방문해 군함 건조현장 점검",조세일보,https://finance.naver.com/item/news_read.naver?article_id=0002358283&office_id=123&code=329180&page=10&sm=
2025.05.02 11:58,"‘미국발 훈풍’ 부는 K-조선, 실적·외교 쌍끌이 기대감",데일리안,https://finance.naver.com/item/news_read.naver?article_id=0002952163&office_id=119&code=329180&page=10&sm=
